agent,belief,policy,episode_id,household_id,day_index,question_id,object_id,object_class,t_query,answer_receptacle,truth_receptacle,correct,confidence,budget_before,budget_spent,budget_after,forced_answer,belief_accuracy
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1112,water_bottle_1,water_bottle,1359451,OUT_OF_HOUSE,bathroom_shelf_ba1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1133,wallet_marisol,wallet,1359977,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1107,keys_marisol,keys,1360337,OUT_OF_HOUSE,counter_k1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1144,remote_1,remote,1360355,couch_l1,coffee_table_l1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1141,keys_marisol,keys,1360498,OUT_OF_HOUSE,counter_k1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1136,water_bottle_1,water_bottle,1360807,OUT_OF_HOUSE,bathroom_shelf_ba1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1104,remote_1,remote,1361981,couch_l1,coffee_table_l1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1168,remote_1,remote,1363407,couch_l1,coffee_table_l1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1132,charger_1,charger,1363685,counter_k1,counter_k1,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1119,mug_2,mug,1364574,sink_k1,sink_k1,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1082,blanket_1,blanket,1364939,bed_b1,couch_l1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1080,phone_marisol,phone,1365151,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1142,phone_marisol,phone,1365492,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1090,water_bottle_1,water_bottle,1366493,OUT_OF_HOUSE,bathroom_shelf_ba1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1103,mug_1,mug,1366849,couch_l1,couch_l1,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1167,mug_1,mug,1367457,couch_l1,couch_l1,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1164,jacket_marisol,jacket,1367613,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1089,bowl_2,bowl,1367923,sink_k1,coffee_table_l1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1098,headphones_1,headphones,1368793,couch_l1,counter_k1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1126,remote_1,remote,1369621,couch_l1,coffee_table_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1106,jacket_marisol,jacket,1369852,OUT_OF_HOUSE,chair_k1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1149,phone_marisol,phone,1370684,OUT_OF_HOUSE,ON_PERSON,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1148,bowl_2,bowl,1370980,sink_k1,coffee_table_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1154,charger_1,charger,1370980,counter_k1,counter_k1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1146,blanket_1,blanket,1371914,bed_b1,couch_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1096,charger_1,charger,1371992,counter_k1,counter_k1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1158,bowl_1,bowl,1372877,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1130,blanket_1,blanket,1372889,bed_b1,couch_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1084,wallet_marisol,wallet,1372986,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1134,bowl_1,bowl,1372992,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1147,mug_2,mug,1373387,sink_k1,sink_k1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1145,book_1,book,1373439,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1143,jacket_marisol,jacket,1376063,OUT_OF_HOUSE,chair_k1,False,1.0,0,0,0,False,0.5882352941176471
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1166,keys_marisol,keys,1376871,counter_k1,OUT_OF_HOUSE,False,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1088,bowl_1,bowl,1377350,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1117,bowl_2,bowl,1377807,sink_k1,coffee_table_l1,False,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1125,water_bottle_1,water_bottle,1378352,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1139,plate_1,plate,1378360,sink_k1,sink_k1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1094,remote_1,remote,1378717,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,15,q1092,mug_1,mug,1381417,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1253,wallet_marisol,wallet,1382662,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,24,15,9,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1209,plate_1,plate,1384420,sink_k1,sink_k1,True,1.0,9,1,8,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1252,charger_1,charger,1384910,counter_k1,counter_k1,True,1.0,8,1,7,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1235,mug_1,mug,1386130,couch_l1,couch_l1,True,1.0,7,1,6,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1226,blanket_1,blanket,1386268,couch_l1,couch_l1,True,1.0,6,1,5,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1246,water_bottle_1,water_bottle,1386402,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,5,5,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1231,medication_bottle_1,medication_bottle,1388907,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1248,plate_1,plate,1389018,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1210,medication_bottle_1,medication_bottle,1389228,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1183,book_1,book,1389266,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1197,mug_1,mug,1389605,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1245,headphones_1,headphones,1389867,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1208,jacket_marisol,jacket,1389936,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1185,jacket_marisol,jacket,1392545,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1217,book_1,book,1392943,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1240,mug_1,mug,1395034,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1242,bowl_1,bowl,1395289,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1193,umbrella_1,umbrella,1396182,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1221,keys_marisol,keys,1396931,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1192,bowl_1,bowl,1399711,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1179,charger_1,charger,1400225,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1170,blanket_1,blanket,1400455,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1220,bowl_1,bowl,1401923,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1171,medication_bottle_1,medication_bottle,1402052,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1244,phone_marisol,phone,1402778,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1247,blanket_1,blanket,1402887,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1181,phone_marisol,phone,1402935,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1236,bowl_2,bowl,1403976,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1189,medication_bottle_1,medication_bottle,1404614,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1243,remote_1,remote,1405283,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1200,bowl_2,bowl,1405296,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1195,phone_marisol,phone,1405673,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1213,headphones_1,headphones,1407111,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1225,plate_1,plate,1407695,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1176,mug_2,mug,1407897,sink_k1,sink_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1187,charger_1,charger,1407996,counter_k1,counter_k1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1173,headphones_1,headphones,1408276,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1218,water_bottle_1,water_bottle,1408436,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1219,blanket_1,blanket,1408442,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1216,bowl_2,bowl,1409775,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1229,book_1,book,1409933,couch_l1,couch_l1,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1254,jacket_marisol,jacket,1410438,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1174,water_bottle_1,water_bottle,1410481,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1251,umbrella_1,umbrella,1410483,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1234,jacket_marisol,jacket,1410914,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1199,mug_2,mug,1413554,sink_k1,sink_k1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1190,keys_marisol,keys,1414479,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1175,bowl_2,bowl,1414702,coffee_table_l1,coffee_table_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1206,phone_marisol,phone,1436524,counter_k1,ON_PERSON,False,1.0,0,0,0,False,0.35294117647058826
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1215,mug_1,mug,1436825,couch_l1,coffee_table_l1,False,1.0,0,0,0,False,0.35294117647058826
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1188,wallet_marisol,wallet,1437471,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.35294117647058826
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1241,medication_bottle_1,medication_bottle,1440194,nightstand_b1,nightstand_b1,True,1.0,0,0,0,False,0.4117647058823529
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1186,wallet_marisol,wallet,1441015,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1238,keys_marisol,keys,1442048,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1259,mug_2,mug,1442787,sink_k1,sink_k1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1201,remote_1,remote,1443452,couch_l1,couch_l1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1250,bowl_2,bowl,1443572,coffee_table_l1,couch_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1202,plate_1,plate,1444348,sink_k1,coffee_table_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1228,mug_2,mug,1444655,sink_k1,sink_k1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1180,mug_1,mug,1445488,couch_l1,coffee_table_l1,False,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1214,charger_1,charger,1445937,counter_k1,counter_k1,True,1.0,0,0,0,False,0.47058823529411764
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1255,headphones_1,headphones,1447484,couch_l1,counter_k1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1258,book_1,book,1447571,couch_l1,nightstand_b1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1207,umbrella_1,umbrella,1447771,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1212,wallet_marisol,wallet,1448237,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1182,bowl_1,bowl,1448480,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1184,remote_1,remote,1449508,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1223,charger_1,charger,1452097,counter_k1,counter_k1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1196,water_bottle_1,water_bottle,1454548,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1204,mug_2,mug,1454722,sink_k1,sink_k1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1237,umbrella_1,umbrella,1456384,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1233,phone_marisol,phone,1456517,counter_k1,ON_PERSON,False,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1224,headphones_1,headphones,1457091,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1232,remote_1,remote,1457897,couch_l1,couch_l1,True,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1205,keys_marisol,keys,1458598,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1239,book_1,book,1458773,couch_l1,nightstand_b1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1194,book_1,book,1459096,couch_l1,nightstand_b1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1230,wallet_marisol,wallet,1460856,OUT_OF_HOUSE,entry_table_e1,False,1.0,0,0,0,False,0.7058823529411765
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1177,umbrella_1,umbrella,1461027,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1191,blanket_1,blanket,1461196,couch_l1,couch_l1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1222,bowl_1,bowl,1461200,entry_table_e1,entry_table_e1,True,1.0,0,0,0,False,0.6470588235294118
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1203,jacket_marisol,jacket,1461964,entry_hook_e1,OUT_OF_HOUSE,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1198,headphones_1,headphones,1463064,couch_l1,couch_l1,True,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1227,water_bottle_1,water_bottle,1463652,couch_l1,OUT_OF_HOUSE,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1249,mug_2,mug,1464066,sink_k1,dish_rack_k1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1172,keys_marisol,keys,1466003,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1211,remote_1,remote,1466016,couch_l1,couch_l1,True,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1257,keys_marisol,keys,1466866,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1178,plate_1,plate,1467113,sink_k1,coffee_table_l1,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,16,q1256,jacket_marisol,jacket,1467747,entry_hook_e1,OUT_OF_HOUSE,False,1.0,0,0,0,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,17,q1263,headphones_1,headphones,1469294,couch_l1,couch_l1,True,1.0,24,1,23,False,0.5294117647058824
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,17,q1262,charger_1,charger,1470473,counter_k1,counter_k1,True,1.0,23,1,22,False,0.5882352941176471
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,17,q1292,wallet_marisol,wallet,1470522,OUT_OF_HOUSE,OUT_OF_HOUSE,True,1.0,22,15,7,False,1.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,hh_001_timeline_seed0,hh_001,17,q1344,remote_1,remote,1471041,couch_l1,couch_l1,True,1.0,7,1,6,False,1.0
